,name,link,caption_top,caption_bottom,local_link,votes
2741,Y U No,/Y-U-No,"Rockstar,",y u no announce gta 5 release date?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2742,Y U No,/Y-U-No,Justin beiber,y u no have boobs?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2743,Y U No,/Y-U-No,Platos Closet,Y u no buy my stuff?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2744,Y U No,/Y-U-No,y u no meme generator,y u no make me less shit face,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2745,Y U No,/Y-U-No,Allergies,Y U NO APPEAR ON MY BODY RATHER THAN MY FACE?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2746,Y U No,/Y-U-No,SLOWER TRAFFIC,Y U NO KEEP RIGHT EXCEPT TO PASs?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2747,Y U No,/Y-U-No,"CGPGrey,",y u no make new videos? :),/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2748,Y U No,/Y-U-No,girls,y u no call me maybe,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2749,Y U No,/Y-U-No,MUM,Y U NO LET ME FINISH ONLINE GAME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2750,Y U No,/Y-U-No,Milkshake,Y U NO BRING BOYS TO THE YARD?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2751,Y U No,/Y-U-No,forrest gump,y u no ever walk?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2752,Y U No,/Y-U-No,AMY ANDRADA FROM SANTA CLARITA,y u no tell me you give me herpes?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2753,Y U No,/Y-U-No,television,y u no have adblock?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2754,Y U No,/Y-U-No,Barney,Why u no extinct,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2755,Y U No,/Y-U-No,memegenerator,y u no put top text up top for kill yourself guy,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2756,Y U No,/Y-U-No,nbc,y u no show olympics live like every other country?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2757,Y U No,/Y-U-No,rebecca black,y u no choose a seat,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2758,Y U No,/Y-U-No,CREEPERS,Y U NO SSSSS OVER THERE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2759,Y U No,/Y-U-No,school vacation,y u no longer?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2760,Y U No,/Y-U-No,My crush,Y u No text me back?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2761,Y U No,/Y-U-No,BABy SHOWERS,Y U NO BATH?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2762,Y U No,/Y-U-No,Y U,Bring knife to gunfight?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2763,Y U No,/Y-U-No,programmers,y u no write c,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2764,Y U No,/Y-U-No,people who poked me,y u no send a message ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2765,Y U No,/Y-U-No,LIBYA,Y U No use comments section,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2766,Y U No,/Y-U-No,Zeros,Y U NO always significant?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2767,Y U No,/Y-U-No,EMPLOYERS! Y U NO,GIVE ME INTERVIEW?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2768,Y U No,/Y-U-No,NAPPA,Y U NO OVER 9000?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2769,Y U No,/Y-U-No,degree,why u no hurry up,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2770,Y U No,/Y-U-No,fat girls,y u no wear pants,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2771,Y U No,/Y-U-No,new video games,y u no have local multiplayer anymore?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2772,Y U No,/Y-U-No,Lottery,Y U NO JUST GIVE 70 MILLION TO ME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2773,Y U No,/Y-U-No,mitt romney,y u no tell the truth?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2774,Y U No,/Y-U-No,bitches,y u no rate me?!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2775,Y U No,/Y-U-No,google images,y u go changin and y u no let me select custom picture size?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2776,Y U No,/Y-U-No,florida,why you no give clear results?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2777,Y U No,/Y-U-No,justin beiber,y u no go to another planet!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2778,Y U No,/Y-U-No,YTTRIUM uranium nitric oxide,,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2779,Y U No,/Y-U-No,the kardashians,y u no have talent but still famous,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2780,Y U No,/Y-U-No,diarrhea,y u no come at more convenient time,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2781,Y U No,/Y-U-No,FACEBOOK,Y U NO HAVE FOREVER ALONE AS RELATIONSHIP OPTION,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2782,Y U No,/Y-U-No,y u no understand,me no want anymore fb games,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2783,Y U No,/Y-U-No,Mr. president,y u think u Robin hood,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2784,Y U No,/Y-U-No,exam,y u no easy?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2785,Y U No,/Y-U-No,Sean Bean,y u servive da movie,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2786,Y U No,/Y-U-No,Netflix,"Y u no hAve original, but have crappy sequels",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2787,Y U No,/Y-U-No,Hogwarts,y u no send me my acceptance letter?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2788,Y U No,/Y-U-No,natalybaby,y u no leave,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2789,Y U No,/Y-U-No,y u no,touch my tralala,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2790,Y U No,/Y-U-No,Y u no pray to,C'thulu today!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2791,Y U No,/Y-U-No,TEMPLATE,Y U NO COLOR BETWEEN MY ARMS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2792,Y U No,/Y-U-No,DEBT,Y U NO GO AWAY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2793,Y U No,/Y-U-No,i gave you number,y u no call me maybe?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2794,Y U No,/Y-U-No,49ers,y u no win superbowl?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2795,Y U No,/Y-U-No,Motivation,Y U NO COME BACK,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2796,Y U No,/Y-U-No,Soda machine!,y u no take my money!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2797,Y U No,/Y-U-No,gymnastics girlfriend,y u no do that in bed,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2798,Y U No,/Y-U-No,TYPO!!,Why u nu leave me alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2799,Y U No,/Y-U-No,slendy man,y u no take justin bieber,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2800,Y U No,/Y-U-No,math,y u no go die in a hole,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2801,Y U No,/Y-U-No,Ehlers-danlos syndrome,y u no have cure?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2802,Y U No,/Y-U-No,i wanna be friend of toddlers,y u no lemme be their friend???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2803,Y U No,/Y-U-No,extension cord,y u no long enough,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2804,Y U No,/Y-U-No,me,y u no think of good memes,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2805,Y U No,/Y-U-No,Indonesia,Y U NO HAVE TACOS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2806,Y U No,/Y-U-No,Chick-fil-a,y u no open on sundays,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2807,Y U No,/Y-U-No,Y U NO,ENGLISH,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2808,Y U No,/Y-U-No,sun,y u no shine?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2809,Y U No,/Y-U-No,pickle jar,y u no open easy until i let next guy try,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2810,Y U No,/Y-U-No,life,y u no good,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2811,Y U No,/Y-U-No,Police,Y u no follow law?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2812,Y U No,/Y-U-No,PERSON ON INTERNET,y u no research easily available economic policies conducted by the federal reserve before making an ignorant statement,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2813,Y U No,/Y-U-No,Damn Video,Y u no english,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2814,Y U No,/Y-U-No,Naughty Dog,Y u no Jak 4?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2815,Y U No,/Y-U-No,Pigeon!!!!,Y U NOT EATING BREAD!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2816,Y U No,/Y-U-No,,wtf?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2817,Y U No,/Y-U-No,Cleveland Browns,Why u no in Baltimore?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2818,Y U No,/Y-U-No,Mrs. Bieber,Y U NO USE CONDOM?!?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2819,Y U No,/Y-U-No,Lunara,Y U NO Watch Vampurr Durries,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2820,Y U No,/Y-U-No,Facebook posts.....,Y U NO HAVE THE DISLIKE BUTTON,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2821,Y U No,/Y-U-No,shoulder seatbelt clip,y u no face right direction at first?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2822,Y U No,/Y-U-No,life,y u give me lemons,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2823,Y U No,/Y-U-No,google,y u no buy internet explorer,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2824,Y U No,/Y-U-No,Steinar,Y u no shut up?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2825,Y U No,/Y-U-No,C++,Y U NO USE Javascript,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2826,Y U No,/Y-U-No,People taking selfies,y u no turn off the flash,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2827,Y U No,/Y-U-No,jUSTIN BEIBER,Y U NO STAY IN PRISON,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2828,Y U No,/Y-U-No,y u no,"unsubscribe me when i click ""unsubscribe""",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2829,Y U No,/Y-U-No,TEA PARTY,Y U NO HAVE TEA OR PARTY?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2830,Y U No,/Y-U-No,Error 404,No question found,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2831,Y U No,/Y-U-No,GAME FREAK,Y U NO STOP MAKING NEW POKEMON SPECIES?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2832,Y U No,/Y-U-No,BITCOIN,Y U NO MAKE ME RICH,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2833,Y U No,/Y-U-No,teenage moms,y u no stop getting wasted,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2834,Y U No,/Y-U-No,chris evens,y u no play just one marvel hero,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2835,Y U No,/Y-U-No,amazing spiderman 2,y u no die from constant fatal ELECTROCUTION,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2836,Y U No,/Y-U-No,work,y u no making money,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2837,Y U No,/Y-U-No,Forever Alone,Y U No have friends?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2838,Y U No,/Y-U-No,HArry Potter,Y U NO USE LUCKY POTION TO KILL VOLDEMORT,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2839,Y U No,/Y-U-No,Sony and Microsoft,Y U No make crossplatform FPS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2840,Y U No,/Y-U-No,watch dogs,y u no let me watch dogs?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2841,Y U No,/Y-U-No,memegenerator.net,y u no format text correctly???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2842,Y U No,/Y-U-No,WIKIPEDIA,Y U NO TELL TRUTH?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2843,Y U No,/Y-U-No,y u so,meme to me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2844,Y U No,/Y-U-No,AUTOCORRECT,Y U NO REPAIR MY CAR?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2845,Y U No,/Y-U-No,Isis and ebola,y u no fight to the death?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2846,Y U No,/Y-U-No,Grout,Y u no stay white,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2847,Y U No,/Y-U-No,memegenerator,go fuck yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2848,Y U No,/Y-U-No,WISCONSIN,Y U NO GOOD AT FOOTBALL?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2849,Y U No,/Y-U-No,Lucas Arts,Y u no make new Xwing vs Tie fighter?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2850,Y U No,/Y-U-No,JUSTIN BEIBER,Y YOU NO IN JAIL,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2851,Y U No,/Y-U-No,when you get,................fired................,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2852,Y U No,/Y-U-No,look at me still,playing games all day,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2853,Y U No,/Y-U-No,commercials,y u no short?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2854,Y U No,/Y-U-No,rick roll,y u no give up,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2855,Y U No,/Y-U-No,youtube,y u no play my video?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2856,Y U No,/Y-U-No,set alarm at 7:30am,wake up at 7:29am,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2857,Y U No,/Y-U-No,Tinder,Y U No Find Me Match,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2858,Y U No,/Y-U-No,why don't you use solar energy...,the sun is free,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2859,Y U No,/Y-U-No,Y U,bully me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2860,Y U No,/Y-U-No,rick riordan y u no,let octavien die sooner,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2861,Y U No,/Y-U-No,why god,have u gaven me a ugly face,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2862,Y U No,/Y-U-No,"Anonymous (Anon/Anons) Hacktivists, Activists and Hackers can't attack China, the (50 Cent) Wumao Troll Army and HK Leaks / hkleaks dox / doxxers (doxxing)",Anonymous is afraid to the Chinese Communist Party CCP and China,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2863,Y U No,/Y-U-No,I Have,Freedom,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2864,Y U No,/Y-U-No,just y y yyy,.... ok?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2865,Y U No,/Y-U-No,new york giants,y u no win any games?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2866,Y U No,/Y-U-No,Anonymous-1164341948,Y U NO SHUT THE F WORD UP,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2867,Y U No,/Y-U-No,Google,Why u no index us?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2868,Y U No,/Y-U-No,goku,y u no join vegeta or raddits,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2869,Y U No,/Y-U-No,girls,y u no grab me and tell me hey?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2870,Y U No,/Y-U-No,BABIES,Y U NO GO TO SLEEP,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2871,Y U No,/Y-U-No,alt+f4,y u no close,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2872,Y U No,/Y-U-No,GLUTEN,Y U NO STAY OUT OF FOODS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2873,Y U No,/Y-U-No,world,y u no update facebook via dsi?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2874,Y U No,/Y-U-No,Hips,y u no lie?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2875,Y U No,/Y-U-No,romo,y u no take testosterone supplement,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2876,Y U No,/Y-U-No,westboro baptist church,Y U no understand steve jobs invented iphone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2877,Y U No,/Y-U-No,FAT GIRLS,y u no wear longer skirts?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2878,Y U No,/Y-U-No,iPhone,y u no support flash?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2879,Y U No,/Y-U-No,HEALTHY STUFF,Y U NO TASTE GOOD?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2880,Y U No,/Y-U-No,y u no guy,y u no stop complaining,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2881,Y U No,/Y-U-No,Homework,Y U No complete yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2882,Y U No,/Y-U-No,Hello World,Why you no compile?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2883,Y U No,/Y-U-No,google docs,y u no upate?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2884,Y U No,/Y-U-No,Scooby,Y U NO EAT KIBBLE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2885,Y U No,/Y-U-No,girlfriend,y u no stop talking shit?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2886,Y U No,/Y-U-No,NICK,y U NO LET ELLIS FINISH HIS STORY ABOUT HIS BUDDY KEITH?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2887,Y U No,/Y-U-No,pencil,Y U NO STAY SHARP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2888,Y U No,/Y-U-No,red light,y u no turn green?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2889,Y U No,/Y-U-No,itunes,Y U NO RECOGNISE ipod,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2890,Y U No,/Y-U-No,facebook friends,y u no like status,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2891,Y U No,/Y-U-No,under aged kids,y u no 18?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2892,Y U No,/Y-U-No,occupy wall street,y u no occupy something productive?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2893,Y U No,/Y-U-No,alcatraz,y u no have dementors?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2894,Y U No,/Y-U-No,Momma.,y u no believe me hearing sounds?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2895,Y U No,/Y-U-No,eyes,y u no look same direction?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2896,Y U No,/Y-U-No,BRAIN,Y U NO THINK OF GOOD MEME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2897,Y U No,/Y-U-No,NOOBs,Y u no play custom?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2898,Y U No,/Y-U-No,U,y u no get back to work,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2899,Y U No,/Y-U-No,silly girls,Y u no troll better,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2900,Y U No,/Y-U-No,Lurkers,Y U no unlurk ??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2901,Y U No,/Y-U-No,BIBLE,Y U NOT KNOW IT's ROUND?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2902,Y U No,/Y-U-No,dude in mirror,y u no look good?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2903,Y U No,/Y-U-No,IDEAS,y u no come to me??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2904,Y U No,/Y-U-No,Nintendo,y u no have hi-def consoles!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2905,Y U No,/Y-U-No,facebook,y u no stay same,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2906,Y U No,/Y-U-No,cucumber,y u change to pickle!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2907,Y U No,/Y-U-No,alexandria!,y u no answer when i ask?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2908,Y U No,/Y-U-No,people with speaker,y u no get earphone instead?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2909,Y U No,/Y-U-No,DPS,Y u no accept dungeon finder?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2910,Y U No,/Y-U-No,WEEKENDS,Y U NO GROW UP?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2911,Y U No,/Y-U-No,MUSTACHE,WHY U NO GROW?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2912,Y U No,/Y-U-No,Research Paper,y u no write yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2913,Y U No,/Y-U-No,y u no knock,i almost had A KILLING SPREE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2914,Y U No,/Y-U-No,blue balls,y u no stop hurting,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2915,Y U No,/Y-U-No,BLACK HOLE SUN,Y U NO COME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2916,Y U No,/Y-U-No,Weather! Y U NO,MAKE UP YOUR MIND?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2917,Y U No,/Y-U-No,obama,y u no make change?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2918,Y U No,/Y-U-No,olivia and lincoln,y u forget u dealing with shapeshifters,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2919,Y U No,/Y-U-No,skyrim,y u no out yet?!?!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2920,Y U No,/Y-U-No,Woman!,why u no be ready on time!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2921,Y U No,/Y-U-No,Facebook feed,y u no have funny?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2922,Y U No,/Y-U-No,CHAIR,y u not my bed,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2923,Y U No,/Y-U-No,mac,y u no good as commercials say?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2924,Y U No,/Y-U-No,cleverbot,y u no understand what i tell you?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2925,Y U No,/Y-U-No,the door,y u no close it?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2926,Y U No,/Y-U-No,Time,y u no slow down?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
2927,Y U No,/Y-U-No,Mc Rib,y u no digest?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,5
